-5.710227265844181943e+01	-1.146386932104693841e+02	-5.928349689443160031e+01	-1.142332281023612239e+02
-7.839538195085793859e+01	-1.357451457998749049e+02	-8.057660618684771237e+01	-1.353396806917667163e+02
-6.042487079930232596e+01	-1.177807933973601138e+02	-6.260609503529210684e+01	-1.173753282892519536e+02
-6.568765231220228884e+01	-1.230374479712777571e+02	-6.786887654819207683e+01	-1.226319828631695970e+02
-7.543603825526702167e+01	-1.327858021060449971e+02	-7.761726249125679544e+01	-1.323803369979368370e+02
-5.891508702113874563e+01	-1.162930315584230954e+02	-6.109631125712852651e+01	-1.158875664503149352e+02
-5.986572308964858280e+01	-1.172262846869214599e+02	-6.204694732563836368e+01	-1.168208195788132997e+02
-6.761380576757734673e+01	-1.249635742514161194e+02	-6.979503000356713471e+01	-1.245581091433079592e+02
-5.742229303090902448e+01	-1.149040351301517404e+02	-5.960351726689880536e+01	-1.144985700220435803e+02
-6.713240586069493077e+01	-1.244821772104920257e+02	-6.931363009668471875e+01	-1.240767121023838655e+02
-6.159076982964260338e+01	-1.189424489404109551e+02	-6.377199406563237716e+01	-1.185369838323027949e+02
-6.058792622965065533e+01	-1.179429197799642139e+02	-6.276915046564042910e+01	-1.175374546718560538e+02
-6.280476619370145386e+01	-1.201550985077690967e+02	-6.498599042969122763e+01	-1.197496333996609224e+02
-5.755297785105747010e+01	-1.150175840784633863e+02	-5.973420208704725098e+01	-1.146121189703552261e+02
-5.533191149053143931e+01	-1.291623743598242129e+02	-5.751313572652122019e+01	-1.287569092517160527e+02
-6.373022128718199752e+01	-1.210802104091761464e+02	-6.591144552317177840e+01	-1.206747453010679578e+02
-5.741256384381332367e+01	-1.148956862219620376e+02	-5.959378807980310455e+01	-1.144902211138538775e+02
-5.919992999825117153e+01	-1.165708150778805532e+02	-6.138115423424095241e+01	-1.161653499697723930e+02
-5.921533056977096265e+01	-1.165858894825499164e+02	-6.139655480576073643e+01	-1.161804243744417562e+02
-7.191389416747048813e+01	-1.292636580792746201e+02	-7.409511840346026190e+01	-1.288581929711664316e+02
-5.685618605764276623e+01	-1.116122113426619222e+02	-5.903741029363255421e+01	-1.112067462345537905e+02
-5.791345337304954199e+01	-1.126589124865484877e+02	-6.009467760903932287e+01	-1.122534473784403275e+02
-6.326427881453182778e+01	-1.180041847233487005e+02	-6.544550305052160866e+01	-1.175987196152405403e+02
-6.053461860894304181e+01	-1.152749028101997482e+02	-6.271584284493282269e+01	-1.148694377020916164e+02
-5.540626707997670763e+01	-1.102168620834639086e+02	-5.758749131596648141e+01	-1.098113969753557484e+02
-6.255969932080670759e+01	-1.172996322349502663e+02	-6.474092355679648847e+01	-1.168941671268421061e+02
-6.793844325456475985e+01	-1.226783230121836965e+02	-7.011966749055453363e+01	-1.222728579040755363e+02
-7.090854168457504159e+01	-1.256484212084587426e+02	-7.308976592056481536e+01	-1.252429561003505540e+02
-7.021531699387938374e+01	-1.249551965304035974e+02	-7.239654122986915752e+01	-1.245497314222954088e+02
-5.591916023746396291e+01	-1.107007780280988811e+02	-5.810038447345374379e+01	-1.102953129199907352e+02
-5.719554715276494505e+01	-1.119468993152598557e+02	-5.937677138875472593e+01	-1.115414342071516955e+02
-5.933131857287733624e+01	-1.140725467799360899e+02	-6.151254280886711712e+01	-1.136670816718279298e+02
-5.539043725407996277e+01	-1.102022021146576662e+02	-5.757166149006974365e+01	-1.097967370065495061e+02
-5.879137739172480792e+01	-1.135335722565817917e+02	-6.097260162771459591e+01	-1.131281071484736600e+02
-6.531469006828108093e+01	-1.200545729763787648e+02	-6.749591430427085470e+01	-1.196491078682705762e+02
-5.650852759470872400e+01	-1.112713429463286019e+02	-5.868975183069850488e+01	-1.108658778382204417e+02
-5.272856973097500344e+01	-1.125011321300097080e+02	-5.490979396696478432e+01	-1.120956670219015479e+02
-5.491995605187261731e+01	-1.097775305847423368e+02	-5.710118028786239819e+01	-1.093720654766341767e+02
-5.720500944846397573e+01	-1.119562529490683289e+02	-5.938623368445375661e+01	-1.115507878409601688e+02
-6.427624705418327267e+01	-1.190161361609394248e+02	-6.645747129017306065e+01	-1.186106710528312647e+02
-5.573760472268119059e+01	-1.176733854089571167e+02	-5.791882895867097858e+01	-1.172679203008489566e+02
-5.572242707847620835e+01	-1.291960768400360848e+02	-5.790365131446598213e+01	-1.287906117319278962e+02
-5.572242693312920636e+01	-1.337323099267922828e+02	-5.790365116911898014e+01	-1.333268448186841226e+02
