-1.877333357048784457e+00	-3.227771982508713222e+00	-4.058557593038563560e+00	-2.356175303026053491e-01
-2.317044264946490983e+01	-3.041115279498117552e+00	-2.535166688545469071e+01	-4.896082729200923467e-02
-5.199931497909292766e+00	-3.047274028538927482e+00	-7.381155733899071869e+00	-5.511957633282027480e-02
-1.046271301080926541e+01	-3.041147089556597294e+00	-1.264393724679904629e+01	-4.899263735048897672e-02
-2.021109895387397515e+01	-3.041115281259137326e+00	-2.239232318986375603e+01	-4.896082905302989730e-02
-3.690147719745710653e+00	-3.069295967765491184e+00	-5.871371955735489756e+00	-7.714151555938375537e-02
-4.640783788255549602e+00	-3.051913027754001639e+00	-6.822008024245328706e+00	-5.975857554789398840e-02
-1.238886646618430731e+01	-3.041119914319908801e+00	-1.457009070217408819e+01	-4.896546211380092828e-02
-2.197353729515992171e+00	-3.173093529723852946e+00	-4.378577965505771274e+00	-1.809390775177450728e-01
-1.190746655930189490e+01	-3.041122780278221249e+00	-1.408869079529167401e+01	-4.896832807211359828e-02
-6.365830528249562192e+00	-3.043030541249488241e+00	-8.547054764239343072e+00	-5.087608904338081217e-02
-5.362986928257619468e+00	-3.046344980794711166e+00	-7.544211164247398571e+00	-5.419052858860329280e-02
-7.579826892308426878e+00	-3.041683744548782542e+00	-9.761051128298205981e+00	-4.952929234267511305e-02
-2.328038549664434687e+00	-3.155957657887071388e+00	-4.509262785654213346e+00	-1.638032056809630710e-01
-1.069721891384078916e-01	-1.952181429977391502e+01	-2.288196425128187883e+00	-1.652965984756780671e+01
-8.505281985788968768e+00	-3.041340552475272574e+00	-1.068650622177874610e+01	-4.918610026916470090e-02
-2.187624542420293139e+00	-3.174473808629858951e+00	-4.368848778410072242e+00	-1.823193564237506337e-01
-3.974990696858140993e+00	-3.062236510110530219e+00	-6.156214932847921872e+00	-7.008205790442190164e-02
-3.990391268377924128e+00	-3.061910343260105805e+00	-6.171615504367702343e+00	-6.975589105399793155e-02
-1.668895486607744871e+01	-3.041115342285266809e+00	-1.887017910206722959e+01	-4.896089007915849223e-02
-4.241131093925278428e+00	-3.057261053175809096e+00	-6.422355329915056643e+00	-6.510660096970144473e-02
-5.298398409332051529e+00	-3.046694881655569009e+00	-7.479622645321830632e+00	-5.454042944946135840e-02
-1.064922385081433021e+01	-3.041141676973525332e+00	-1.283044808680410931e+01	-4.898722476741745879e-02
-7.919563645225553117e+00	-3.041519969413366109e+00	-1.010078788121533222e+01	-4.936551720725868009e-02
-2.791212116259210951e+00	-3.111830771643854909e+00	-4.972436352248990055e+00	-1.196763194377474804e-01
-9.944644357089213571e+00	-3.041168682300215309e+00	-1.212586859307899445e+01	-4.901423009410765808e-02
-1.532338829084725873e+01	-3.041115525775583528e+00	-1.750461252683703961e+01	-4.896107356947521083e-02
-1.829348672085754046e+01	-3.041115292040354134e+00	-2.047471095684732134e+01	-4.896083983424626140e-02
-1.760026203016188973e+01	-3.041115304680858777e+00	-1.978148626615167061e+01	-4.896085247475046032e-02
-3.304105273746469784e+00	-3.082853558791569526e+00	-5.485329509736249776e+00	-9.069910658546120885e-02
-4.580492189047451923e+00	-3.052587930651569081e+00	-6.761716425037231026e+00	-6.043347844546120839e-02
-6.716263609159844883e+00	-3.042463975215383698e+00	-8.897487845149624874e+00	-5.030952300927560294e-02
-2.775382290362470528e+00	-3.113000628734358344e+00	-4.956606526352249631e+00	-1.208461765282500266e-01
-6.176322428007317455e+00	-3.043430633013638698e+00	-8.357546663997094782e+00	-5.127618080753060248e-02
-1.269963510456357803e+01	-3.041118676254322750e+00	-1.488085934055335713e+01	-4.896422404821443308e-02
-3.893472630991231309e+00	-3.064051119776517229e+00	-6.074696866981009080e+00	-7.189666757040980016e-02
-1.135147672575143041e-01	-8.073798167191347019e+00	-2.294739003247293407e+00	-5.081643714985238702e+00
-2.304901088155122402e+00	-3.158810301026360179e+00	-4.486125324144901505e+00	-1.666558488202529720e-01
-4.589954484746479046e+00	-3.052479268760989406e+00	-6.771178720736257262e+00	-6.032481655488131089e-02
-1.166119209046578042e+01	-3.041124874912807918e+00	-1.384241632645555953e+01	-4.897042270670026731e-02
-1.221499106782273358e-01	-7.236616606147151742e+00	-2.303374146668007327e+00	-4.244462153941043425e+00
-1.069722664732384310e-01	-1.877448568143105945e+01	-2.288196502463017978e+00	-1.578233122922495113e+01
-1.069721211262337768e-01	-2.331071891353427006e+01	-2.288196357116012880e+00	-2.031856446132816174e+01
